angry,disgust,fear,happy,sad,surprise,neutral,yalan_orani
0.0023296107538044453,2.34450862990343e-06,0.03129654377698898,0.007412236649543047,0.9333232641220093,4.405350409797393e-06,0.025631621479988098,0.0
0.0003706988785886611,5.693003234961616e-06,0.02709786084617843,0.614173994758845,0.33577524593171526,0.00012377687360305356,0.022452621838137884,0.0
6.678781937807798e-05,5.765617743236362e-07,0.010658692568540573,0.8527544140815735,0.13139943778514862,4.0119935874827206e-05,0.00508004380390048,0.0
0.0001563689968386812,3.834550854027043e-06,0.04603087803905475,0.6184322606582797,0.3244450583723222,3.834041355064741e-05,0.010893243082955067,0.0
2.6556889241997316e-05,8.997631433123799e-08,0.013897448984092595,0.7766877679004947,0.19465849463242357,2.4562420349461205e-05,0.014705035013850329,0.0
9.50391186052002e-05,3.252815474752424e-07,0.03845779597759247,0.5019102096557617,0.4361583888530731,4.211588020552881e-05,0.023336108773946762,0.0
0.0001111782324061793,1.2867797834864177e-06,0.048673923234577365,0.4473581282709913,0.5000636279620903,1.5577691575253627e-05,0.0037763379436783757,0.0
0.00014597477274946868,1.8096116036758758e-06,0.06284447014331818,0.28752046823501587,0.6423090100288391,1.842441088228952e-05,0.00715985894203186,0.0
0.00015316678036469966,2.2166659618960693e-06,0.02191021665930748,0.424072802066803,0.53970867395401,3.427758201723918e-05,0.014118604362010956,0.0
9.25893965067541e-05,1.122852789728568e-06,0.02041869173459361,0.46883177571486084,0.4991985558985803,3.6208557842623165e-05,0.011421073908869856,0.0
3.132025813101791e-05,3.086180413447437e-07,0.01476995274424553,0.7339013814926147,0.24213281273841858,1.0734454917837866e-05,0.009153509512543678,0.0
0.0001282276352867484,2.954208184746676e-06,0.024232231080532074,0.6359763741493225,0.3258292078971863,5.051544576417655e-05,0.013780487701296806,0.0
0.00021090264304490916,4.4282827908101515e-06,0.033559247576088,0.3979691090620626,0.5541119510994016,3.849048785466473e-05,0.014105812827549835,0.0
6.078513979446143e-05,6.609664637835522e-07,0.033553335815668106,0.35701870918273926,0.6003111004829407,1.5796318621141836e-05,0.009039598517119884,0.0
3.429757271078415e-05,4.029434421681799e-07,0.007815279997885227,0.7888055443763733,0.18544717133045197,2.363887870160397e-05,0.017873650416731834,0.0
0.23731546028348569,0.002092568794194984,0.08983085094874209,2.2114842476474513e-06,0.6666229168547939,2.581786629161769e-06,0.0041334594269668715,1.0
0.2504841387271881,0.0034390592481940985,0.45722338557243347,4.892619472229853e-05,0.26727473735809326,2.6843677915167063e-05,0.021502899006009102,1.0
0.23642434179782867,0.004562030546367168,0.5179797410964966,6.56797710689716e-05,0.2299896478652954,2.348710950172972e-05,0.010955116711556911,1.0
0.21673718094825745,0.001292480737902224,0.1781257688999176,1.5311992683564313e-05,0.5812656879425049,1.4459795238508377e-05,0.022549115121364594,1.0
0.09500855207443237,0.00014723431377205998,0.6328913569450378,7.934556197142228e-05,0.23398971557617188,8.924154826672748e-06,0.03787490352988243,1.0
0.2106914520263672,0.0014781102072447538,0.47353556752204895,3.952770202886313e-05,0.29547664523124695,2.4882465368136764e-05,0.01875382289290428,1.0
0.07803194784737255,0.0005595892349934,0.16397265625325963,2.4481366191301613e-06,0.7500124275669542,2.857778895691085e-06,0.0074180169501284424,1.0
0.09321212768554688,0.00012282279203645885,0.35290172696113586,0.00014225496852304786,0.396607905626297,2.0074126950930804e-05,0.1569930762052536,1.0
0.2658067326776108,0.0016148593679983178,0.21689246989578367,3.50719086809975e-05,0.4898068320981464,2.6570284278368215e-05,0.025817378140404447,1.0
0.07731738402351046,0.00027420184230331137,0.2395322167594562,1.2565117525325644e-05,0.6550208720577282,7.741823999247733e-06,0.02783502245456114,1.0
0.24735064804553986,0.002200274495407939,0.16640356183052063,4.566182542475872e-05,0.5710347294807434,4.814844214706682e-05,0.012916959822177887,1.0
0.24377323687076569,0.0027504065074026585,0.1918622851371765,3.606999962357804e-05,0.5461580157279968,4.423546852194704e-05,0.015375716611742973,1.0
0.2895720303058624,0.002301980508491397,0.19333405792713165,7.10064050508663e-05,0.4921882152557373,0.00012765951396431774,0.022405020892620087,1.0
0.32273346185684204,0.0021038614213466644,0.160162091255188,8.003751281648874e-05,0.47646498680114746,0.00011790809367084876,0.038337625563144684,1.0
0.1845453530550003,0.0013678387040272355,0.1433781385421753,1.2589181096700486e-05,0.6476843357086182,3.7419442378450185e-05,0.02297431044280529,1.0
1.562835593418622e-05,6.855712335817899e-09,0.0010057740780605217,0.9648376640387173,0.03217837417335048,9.49083720658975e-06,0.0019531451398542773,0.0
8.879739140061093e-05,5.477581823508804e-07,0.0038126800320827923,0.8226017567394069,0.16493170977452876,1.9992499237144457e-05,0.008544516662416856,0.0
1.0080878999978292e-05,5.154355261000407e-08,0.0004038449070023856,0.9721207651948016,0.018830284094180572,1.677883101434878e-05,0.00861815167300085,0.0
0.00011927315063076094,1.0151942433367367e-06,0.004928058013319969,0.823728084564209,0.15776926279067993,3.995230144937523e-05,0.013414411805570126,0.0
0.00026769645046442747,3.6141200325801037e-06,0.007818127050995827,0.8089651465415955,0.14086809754371643,8.791270374786109e-05,0.04198942333459854,0.0
0.0019764615003890693,6.016504261695103e-05,0.02986263848022452,0.6812022734404966,0.24371229074670617,0.0005454658273698883,0.04264070720319195,0.0
0.0004776934802066535,2.3390140995616093e-05,0.021062837913632393,0.7437592148780823,0.2122243046760559,0.00014213795657269657,0.022310413420200348,0.0
5.779265464980146e-05,8.758053649187608e-07,0.002415616907737667,0.9292126851804664,0.05733878879778318,3.1533110874583106e-05,0.010942715872390025,0.0
5.175892874831334e-05,7.586159540551307e-07,0.0016929999692365527,0.9328798055648804,0.056013233959674835,1.7510628822492436e-05,0.009343929588794708,0.0
0.00010584738629404455,1.2848652204411337e-06,0.004625746514648199,0.8628621697425842,0.11530755460262299,3.313682464067824e-05,0.01706424355506897,0.0
8.084808359853923e-05,6.964078806959151e-07,0.004068430978804827,0.9289341568946838,0.05711003765463829,3.4273150959052145e-05,0.009771566838026047,0.0
0.0008992925868369639,2.3691227397648618e-05,0.011180281639099121,0.8219612836837769,0.13675063848495483,0.0002998422714881599,0.028884971514344215,0.0
2.1055922843515873e-05,1.114240291144597e-07,0.0011098242830485106,0.9733210206031799,0.02015475556254387,1.2102752407372463e-05,0.00538112036883831,0.0
2.084735503330692e-05,8.818129885357921e-08,0.000573057205554729,0.9770835069318405,0.018224687936939248,1.4858664192111215e-05,0.004082892069024793,0.0
7.2165195888374e-05,2.35039510698698e-06,0.0028864245396107435,0.9107767343521118,0.07223796844482422,3.677309723570943e-05,0.01398762222379446,0.0
0.062422804529834064,0.00024109994392413313,0.1910859162262628,1.0691329135322072e-06,0.7373933039542021,1.0323216589806473e-05,0.008845521664352516,1.0
0.046424202620983124,0.00018853225628845394,0.08559316396713257,1.6825053705815662e-07,0.8612330555915833,4.207339316053549e-06,0.006556665990501642,1.0
0.026917586103081703,0.00030960209551267326,0.07658284902572632,5.927572033215256e-07,0.8929982781410217,5.254040388535941e-06,0.0031858980655670166,1.0
0.021364382715298804,2.99607255083063e-05,0.031608860896961584,1.2802223531695704e-07,0.9440792865658656,1.2416079127978879e-06,0.0029161322179577093,1.0
0.009794599960422513,3.0954344791665734e-05,0.07651634225346698,1.8597341664913425e-07,0.9116794414329196,1.4496593803459082e-06,0.001977025881902926,1.0
0.02762829490770667,0.00021373561867892704,0.0548995952248332,1.994543458262706e-07,0.9146901318246204,2.6918561856414155e-06,0.0025653717240167687,1.0
0.008952569216489792,4.4354812416713685e-05,0.061850156635046005,5.0647798843783676e-08,0.928500771522522,8.867617680152762e-07,0.0006511760293506086,1.0
0.01321831890006774,9.710670416460286e-05,0.052885643564799044,4.515254217641723e-08,0.9332857688239674,6.601565412566006e-07,0.0005124570175979744,1.0
0.04662350192666054,2.803517782012932e-05,0.037264633923769,9.874780516838655e-06,0.8573392033576965,2.0838297132286243e-06,0.058732714504003525,1.0
0.016582302749156952,4.850957338931039e-05,0.07063330709934235,1.3289937328408996e-07,0.9114720225334167,2.2227536646823864e-06,0.001261535449884832,1.0
0.037587570404265545,8.594116446351123e-05,0.08254417524005028,6.219839663229696e-07,0.8738434239532604,7.034930114096987e-06,0.005931235272063927,1.0
0.03145962396023416,8.78792250289306e-05,0.07885883473508565,4.3526114020576103e-07,0.8854838541438492,6.670205436547425e-06,0.004102680611025132,1.0
0.022047879174351692,0.000247674819547683,0.08664971590042114,1.5480378579013632e-06,0.8854885101318359,7.847090273571666e-06,0.005556819029152393,1.0
0.0330892262213961,0.0001668257563624982,0.055069356713852685,5.0485421805763154e-06,0.9049233141495773,5.434600421869594e-06,0.006740806560415421,1.0
0.04368679225444794,0.00014084157010074705,0.039547327905893326,9.823098480410408e-06,0.8992609977722168,2.877044607885182e-06,0.01735140196979046,1.0
0.0002678885357454419,8.318755106984099e-08,0.011486553587019444,0.19613878428936005,0.7819427251815796,4.579736469167983e-06,0.010159343481063843,0.0
1.2403493201418314e-05,2.1138820471833242e-08,0.008245313540101051,0.470592200756073,0.5156199336051941,3.5218010907556163e-06,0.005526624154299498,0.0
1.9180928575224243e-05,9.508567444527216e-08,0.005493625532835722,0.8757445216178894,0.09142936021089554,2.9441605875035748e-05,0.02728378213942051,0.0
6.3233505898097064e-06,2.1104799685645048e-08,0.01007290743291378,0.7468055486679077,0.23582351207733154,1.2049345968989655e-05,0.007279615383595228,0.0
3.471590596304087e-06,3.690143966076471e-09,0.0006352997530802936,0.9404944145974169,0.053987785666452986,4.492211969046915e-06,0.004874532867195181,0.0
1.8710599761107005e-05,1.2654561487579485e-07,0.019401177763938904,0.372211754322052,0.6018340587615967,1.4503037164104171e-05,0.006519677117466927,0.0
8.916746082832105e-06,3.320126396033629e-08,0.005420561879873276,0.8255059123039246,0.16017064452171326,8.8104516180465e-06,0.00888511911034584,0.0
3.704986011143774e-05,1.7251502981707745e-07,0.01270997803658247,0.6330471038818359,0.34936290979385376,1.1513961908349302e-05,0.004831254482269287,0.0
0.00020702459290544307,5.018717986616506e-07,0.020934962369199082,0.24347911697377167,0.7245421677282056,2.159281469195176e-05,0.01081467828180531,0.0
9.232153033805628e-05,5.922364176745866e-07,0.023345799174404047,0.5238605170083662,0.42673488578020163,2.1676368161174585e-05,0.025944254659921485,0.0
0.00017920629080533492,2.960676158125584e-06,0.03701000219464276,0.47106787907268055,0.4655427973815444,6.55167090486374e-05,0.02613158026259181,0.0
0.00018859859846998006,1.2973328011867125e-06,0.03793692961335182,0.5056959986686707,0.41074907779693604,5.264798164716922e-05,0.04537544026970863,0.0
0.0005066768499091268,2.478220949342358e-06,0.043037280440330505,0.4309665858745575,0.4368863105773926,0.00011138920672237873,0.08848924934864044,0.0
0.0003791768103837967,1.5443987422258942e-06,0.04176248610019684,0.15908682346343994,0.773415207862854,4.10190004913602e-05,0.02531374618411064,0.0
0.0005668002995662391,2.4217506506829523e-06,0.032524239271879196,0.3167380094528198,0.561726987361908,7.193029159680009e-05,0.08836965262889862,0.0
0.010668999515473843,1.0956080132018542e-06,0.08019572496414185,5.702458292944357e-05,0.8521146178245544,1.547772114918189e-07,0.056962382048368454,1.0
0.00794532336294651,1.0220494459645124e-06,0.15442295372486115,0.0001491730654379353,0.7951884269714355,2.0507918918610812e-07,0.04229288175702095,1.0
0.009037511277197447,1.3929102964798053e-06,0.13767653552573494,0.0001784559213860352,0.8194037891145004,2.0895618387084604e-07,0.03370202676033655,1.0
0.01583694852888584,2.5472641027590726e-06,0.13258032500743866,0.00028297663084231317,0.7741302251815796,4.087287663878669e-07,0.0771666094660759,1.0
0.00765875309675895,2.768258934482915e-06,0.14225566181472996,5.804899809973151e-05,0.8287783469225947,3.559845966632447e-07,0.021246015355465966,1.0
0.006313790567219257,1.2803781146430993e-06,0.12962256371974945,9.107868390856311e-05,0.8344439268112183,3.11031641331283e-07,0.02952706627547741,1.0
0.01253331061651174,6.0091960165834015e-06,0.10408713543934438,0.00030136928012374224,0.8228804959583579,6.198898546473187e-07,0.060191072385971094,1.0
0.018169521505804153,2.2563209748752808e-05,0.10406350964686333,0.00015561446543720157,0.8453724292142647,8.229260892506174e-07,0.03221556363794587,1.0
0.010558132686241546,7.625184026030074e-06,0.11463508133470043,0.00012466267768123862,0.8477487745584519,6.371775875630731e-07,0.02692506886421813,1.0
0.013993471124056444,1.834748363322308e-05,0.11490586520363508,6.801898333343689e-05,0.8516996679664054,6.911422787294206e-07,0.019313888184560753,1.0
0.020432914893800905,1.7428587982249105e-05,0.12795902061218148,0.00015017856807580997,0.8001263618544556,1.3156709075918194e-06,0.05131281845646015,1.0
0.01491760284690823,1.9444239525368753e-05,0.07099829512854873,0.00016045232311552636,0.8803942942149289,1.1350343595302333e-06,0.033508717744503286,1.0
0.012702405452728271,1.436381626263028e-05,0.10425035655498505,0.00038285672781057656,0.8384692072868347,1.3994962273500278e-06,0.044179435819387436,1.0
0.017291922320952693,1.4597224356555118e-05,0.08023236158279914,0.00026913639455983273,0.8502060592420172,1.0420160484310395e-06,0.05198494219600465,1.0
0.018522759899497032,2.318468614248559e-05,0.09632428735494614,0.0001398315653204918,0.8419442772865295,6.247490205169015e-07,0.04304508492350578,1.0
0.0008288273150519916,4.596869804354773e-06,0.008295272971407948,0.7736399634861924,0.1770652936139878,8.758174020818563e-05,0.040078541790160044,0.0
0.0009396967943757772,1.0802313227031846e-05,0.013157346285879612,0.8146363496780396,0.14733882248401642,0.00020957905508112162,0.02370743826031685,0.0
5.2412497097975574e-06,1.3392775777276711e-08,0.0003901352465618402,0.9851943850517273,0.009624842554330826,4.397859811433591e-06,0.00478097191080451,0.0
2.865558235498611e-05,5.733767594051642e-08,0.000513714796397835,0.9649361968040466,0.020590079948306084,1.0812540494953282e-05,0.01392059214413166,0.0
1.798626881737052e-07,4.734796712041549e-11,5.577074961367207e-06,0.9983147384745195,0.0002624861059261285,1.744749274678018e-07,0.0014168123655468386,0.0
0.00010178426479845583,3.597190457863211e-07,0.005497199810874451,0.9128235526575775,0.05283257680133443,4.311917912296715e-05,0.028701415133560605,0.0
4.0242237446364015e-05,4.121598351503053e-08,0.00013517390470951796,0.9899953603744507,0.0028481034096330404,3.283189698777278e-06,0.006977799814194441,0.0
1.0758221833384596e-05,2.1403900873906423e-08,0.000214334562770091,0.9859640598297119,0.004340486600995064,8.587423508288339e-06,0.009461801499128342,0.0
0.00016280515410471708,7.691946848353837e-07,0.005653838161379099,0.9033877849578857,0.0767553448677063,6.352980562951416e-05,0.013975933194160461,0.0
6.918094641150674e-06,1.301709851020405e-08,0.0001366013166261837,0.987286388874054,0.004264692310243845,5.444573162094457e-06,0.00829994771629572,0.0
2.7365380071237357e-05,7.183506202460671e-08,0.0009660770289207434,0.970814582206557,0.02024769279333267,1.2055456482023866e-05,0.007932199179494283,0.0
3.327825470478274e-05,1.0734185451610756e-07,0.001817667973227799,0.9476343393325806,0.03185107186436653,1.8212997019873e-05,0.01864532381296158,0.0
0.000683587568346411,8.952491043601185e-06,0.01578695699572563,0.8055944442749023,0.12377018481492996,0.00023164380399975926,0.053924255073070526,0.0
1.582727453479722e-07,1.203805643232466e-09,0.00012161985063444906,0.9955152863878354,0.0012477850864794954,6.742894478342956e-07,0.003114529558140583,0.0
0.00010112155723618343,6.887497647767304e-07,0.005388736724853516,0.9101015329360962,0.06313377618789673,5.0054841267410666e-05,0.021224066615104675,0.0
0.02826455608010292,3.1046797630551737e-06,0.1918705552816391,0.00030613449052907526,0.6329848170280457,1.0647733006408089e-06,0.14656975865364075,1.0
0.03974960981307088,3.9890989332248746e-05,0.29398434126283773,0.0002596700951632914,0.5614812708783907,6.664915360299249e-06,0.104478551714334,1.0
0.02031533047556877,5.860525561729446e-06,0.41063621640205383,0.0016589288134127855,0.4016174376010895,7.978459507285152e-06,0.16575823724269867,1.0
3.640276746708082e-09,6.507323820615363e-30,0.0005428664735518396,2.967088221339509e-06,0.9994542002677917,8.447416701924183e-16,2.3793147452266794e-09,1.0
0.03035386460148481,1.7204444818626594e-05,0.19247014477671054,0.0006411321028437973,0.6147157916257258,9.292465264471505e-06,0.1617925859566084,1.0
0.025676991126178637,1.7740281760101617e-06,0.09906214911486495,0.00032766205090167236,0.6711507643640953,3.3123664563013296e-07,0.2037803475594935,1.0
0.01919507908493752,1.8557528816187376e-06,0.08532076092486149,0.0011360838056629185,0.5850535383852445,2.069420939389211e-06,0.3092906063372258,1.0
0.032105494290590286,5.447955118143e-06,0.11116946488618851,0.00032534278579987586,0.7414007782936096,3.615693913161522e-07,0.11499307304620743,1.0
0.022582327117642506,5.161790635096421e-06,0.18487703086411586,0.0006706350032787021,0.5785573627284333,3.089114529851559e-06,0.21330436011500833,1.0
0.016238383875681894,2.8724679154946763e-06,0.18589297701204097,0.0010282936211474393,0.5783763434438296,2.0384390907726914e-06,0.21845905858766332,1.0
0.021072475239634514,2.024863351834938e-05,0.26686644554138184,0.0007332625682465732,0.6222890615463257,1.2455244359443896e-05,0.08900603652000427,1.0
0.017486903816461563,5.220209004619392e-06,0.16368941962718964,0.0006756831426173449,0.6823136806488037,1.2175606570963282e-05,0.13581697642803192,1.0
0.021961979568004608,1.5059658835525624e-05,0.11626069992780685,0.002152826404199004,0.5965176224708557,5.145883551449515e-05,0.2630403935909271,1.0
0.024339640513062477,1.2640844033739995e-05,0.11644956469535828,0.0031210591550916433,0.502207338809967,4.9099067837232724e-05,0.3538205921649933,1.0
0.015423420816659927,2.0328416212578304e-05,0.19037562608718872,0.0015068220673128963,0.6171693205833435,3.01392992696492e-05,0.17547431588172913,1.0
0.001887247315607965,2.262070438519004e-06,0.007614911533892155,0.40546950697898865,0.4988192915916443,2.6826590328710154e-05,0.08618001639842987,0.0
0.00013506643881555647,5.108174150336708e-07,0.0038805590011179447,0.8377401828765869,0.14461451768875122,3.2393847504863515e-05,0.013596807606518269,0.0
0.00021903394372202456,4.765455230426596e-07,0.00782010331749916,0.8173571228981018,0.08514292538166046,8.388653077417985e-05,0.08937647938728333,0.0
0.0007826363435015082,2.6206760139757534e-06,0.03507716581225395,0.6751546263694763,0.1810489147901535,0.00028666318394243717,0.1076473817229271,0.0
0.0002680587349459529,9.434230605620542e-07,0.005030347965657711,0.8363553285598755,0.09719658643007278,5.174144098418765e-05,0.06109701469540596,0.0
4.588432057062164e-05,2.630008850701415e-07,0.004245819989591837,0.9425066709518433,0.031238360330462456,4.941855513607152e-05,0.021913571283221245,0.0
0.0013776164269074798,2.6059213269036263e-05,0.021213972941040993,0.5529841184616089,0.3331940472126007,0.0002723161596804857,0.09093186259269714,0.0
0.00025891563652139226,9.758227306079049e-07,0.019695597943401214,0.7175962756631539,0.17182972561298165,0.00011440154002904757,0.09050413015509427,0.0
0.00013947935907792207,1.3313399106215841e-06,0.007079364688209575,0.8456833866645924,0.10735825344075282,5.184735655154178e-05,0.039686395358228405,0.0
5.855679380616137e-05,3.7954821413963467e-07,0.0027799707426095894,0.9382226989534734,0.02752591438900404,3.369426159804266e-05,0.03137883918033113,0.0
4.7989255108404905e-05,1.7114770400894486e-07,0.002438605995848775,0.9396388530731201,0.0267101489007473,2.6532987249083817e-05,0.031137727200984955,0.0
0.0015254481041269774,6.01229904710266e-06,0.03692256591647078,0.3629943891770376,0.4679136910541426,0.0001705624250862837,0.13046723539027746,0.0
0.0010137842036783695,1.0765039405669086e-05,0.013304322957992554,0.42125144600868225,0.4882892966270447,8.819123468128964e-05,0.07604215294122696,0.0
0.0005602943462867646,3.239824502384307e-06,0.030112240395679498,0.46123957402942023,0.4265097931927319,9.600120237476841e-05,0.08147883155815788,0.0
0.00044987726599509824,3.929793806413787e-06,0.00980164086948146,0.7925116071091166,0.11524578300168717,0.0001348854696700907,0.08185222514245209,0.0
0.06631837785243988,8.452872862108052e-05,0.1524389386177063,0.00016760663129389286,0.6582414507865906,5.8579403230396565e-06,0.12274326384067535,1.0
0.05660457128909655,5.309013384186529e-05,0.25037924947614965,0.00043434666846709955,0.5654472449688461,7.020248140251153e-06,0.12707450253215447,1.0
0.07112436420466686,0.00014545671868531964,0.18881253533438058,0.00029496632062629284,0.6695915263647751,8.946474359905682e-06,0.07002225190533709,1.0
0.041854191571474075,1.8955337509396486e-05,0.19821196794509888,0.0011017312062904239,0.5151858925819397,9.723985385790002e-06,0.24361756443977356,1.0
0.036107759922742844,2.6839656129595824e-05,0.17982137203216553,0.0002122192527167499,0.7170578837394714,1.1012257346010301e-06,0.06677279621362686,1.0
0.028182335197925568,2.0792640498257242e-05,0.27737170457839966,0.000788401230238378,0.5528231263160706,1.266945582756307e-05,0.14080101251602173,1.0
0.09375946968793869,8.831452578306198e-05,0.19738979637622833,0.0009227499831467867,0.5154049396514893,1.2303456060180906e-05,0.19242241978645325,1.0
0.034003548324108124,2.5121222279267386e-05,0.2789975702762604,0.00036439497489482164,0.5864760875701904,4.0909503695729654e-06,0.10012920945882797,1.0
0.019931122660636902,9.467094969295431e-06,0.19189637899398804,0.0007650416810065508,0.46770259737968445,3.625681529229041e-06,0.31969180703163147,1.0
0.029888583347201347,2.2618962702836143e-06,0.09872224181890488,0.0003597288450691849,0.6266019344329834,2.399335130576219e-07,0.2444249838590622,1.0
0.046760926036724326,1.468265970790019e-05,0.14849580544283325,0.0005181441630027696,0.542827422281811,1.6992263702186403e-06,0.2613812969468478,1.0
0.020193879879250542,2.0955135144839482e-06,0.08380447819179557,0.000844649113141851,0.4911635528607901,2.599427179382365e-06,0.40398870062962766,1.0
0.0594346858561039,4.211067789583467e-05,0.09845259040594101,0.0007420892361551523,0.6906747221946716,1.708137347122829e-06,0.15065205097198486,1.0
0.03412266041366334,1.6814485021397393e-05,0.17896632206841445,0.0012161993368775444,0.6382068826905629,2.176085640509066e-06,0.14746887714041745,1.0
